fpr4,tpr4
0.0,0.0
0.00014236902050113895,0.0
0.00014236902050113895,0.008620689655172414
0.0005694760820045558,0.008620689655172414
0.0005694760820045558,0.017241379310344827
0.0008542141230068337,0.017241379310344827
0.0008542141230068337,0.02586206896551724
0.0015660592255125284,0.02586206896551724
0.0015660592255125284,0.034482758620689655
0.003274487471526196,0.034482758620689655
0.003274487471526196,0.04310344827586207
0.00412870159453303,0.04310344827586207
0.00412870159453303,0.05172413793103448
0.006264236902050114,0.05172413793103448
0.006264236902050114,0.0603448275862069
0.006976082004555809,0.0603448275862069
0.006976082004555809,0.06896551724137931
0.011531890660592256,0.06896551724137931
0.011531890660592256,0.07758620689655173
0.01224373576309795,0.07758620689655173
0.01224373576309795,0.08620689655172414
0.012813211845102505,0.08620689655172414
0.012813211845102505,0.10344827586206896
0.014379271070615034,0.10344827586206896
0.014379271070615034,0.11206896551724138
0.020074031890660593,0.11206896551724138
0.020074031890660593,0.1206896551724138
0.022494305239179953,0.1206896551724138
0.022494305239179953,0.12931034482758622
0.022921412300683373,0.12931034482758622
0.022921412300683373,0.13793103448275862
0.028758542141230067,0.13793103448275862
0.028758542141230067,0.14655172413793102
0.029185649202733484,0.14655172413793102
0.029185649202733484,0.15517241379310345
0.02989749430523918,0.15517241379310345
0.02989749430523918,0.16379310344827586
0.03003986332574032,0.16379310344827586
0.03003986332574032,0.1724137931034483
0.0380125284738041,0.1724137931034483
0.0380125284738041,0.1810344827586207
0.043707289293849656,0.1810344827586207
0.043707289293849656,0.1896551724137931
0.04555808656036447,0.1896551724137931
0.04555808656036447,0.19827586206896552
0.0489749430523918,0.19827586206896552
0.0489749430523918,0.20689655172413793
0.05210706150341686,0.20689655172413793
0.05210706150341686,0.21551724137931033
0.05338838268792711,0.21551724137931033
0.05338838268792711,0.22413793103448276
0.0541002277904328,0.22413793103448276
0.0541002277904328,0.23275862068965517
0.0599373576309795,0.23275862068965517
0.0599373576309795,0.25
0.07175398633257403,0.25
0.07175398633257403,0.25862068965517243
0.07203872437357631,0.25862068965517243
0.07203872437357631,0.2672413793103448
0.0760250569476082,0.2672413793103448
0.0760250569476082,0.27586206896551724
0.07773348519362187,0.27586206896551724
0.07773348519362187,0.28448275862068967
0.07801822323462415,0.28448275862068967
0.07801822323462415,0.29310344827586204
0.08086560364464693,0.29310344827586204
0.08086560364464693,0.3017241379310345
0.08712984054669703,0.3017241379310345
0.08712984054669703,0.3103448275862069
0.09396355353075171,0.3103448275862069
0.09396355353075171,0.31896551724137934
0.09496013667425968,0.31896551724137934
0.09496013667425968,0.3275862068965517
0.09681093394077449,0.3275862068965517
0.09681093394077449,0.33620689655172414
0.10136674259681093,0.33620689655172414
0.10136674259681093,0.35344827586206895
0.10649202733485194,0.35344827586206895
0.10649202733485194,0.3620689655172414
0.12286446469248291,0.3620689655172414
0.12286446469248291,0.3706896551724138
0.13197608200455582,0.3706896551724138
0.13197608200455582,0.3793103448275862
0.13254555808656038,0.3793103448275862
0.13254555808656038,0.3879310344827586
0.13354214123006833,0.3879310344827586
0.13354214123006833,0.39655172413793105
0.14023348519362186,0.39655172413793105
0.14023348519362186,0.4051724137931034
0.1410876993166287,0.4051724137931034
0.1410876993166287,0.41379310344827586
0.15589407744874714,0.41379310344827586
0.15589407744874714,0.4224137931034483
0.16030751708428245,0.4224137931034483
0.16030751708428245,0.43103448275862066
0.16799544419134396,0.43103448275862066
0.16799544419134396,0.4396551724137931
0.16856492027334852,0.4396551724137931
0.16856492027334852,0.4482758620689655
0.16941913439635536,0.4482758620689655
0.16941913439635536,0.46551724137931033
0.1714123006833713,0.46551724137931033
0.1714123006833713,0.47413793103448276
0.17482915717539863,0.47413793103448276
0.17482915717539863,0.4827586206896552
0.17539863325740318,0.4827586206896552
0.17539863325740318,0.49137931034482757
0.18265945330296127,0.49137931034482757
0.18265945330296127,0.5
